# Based on the WLTC drive cycle
# see #1264 for discussion and how to use this drive cycle
# time [s],Power [kW]
969.9,0.004883
970,0.005209
970.1,-4.088041
970.2,-4.073108
970.3,-4.057772
970.4,-4.823169
970.5,-4.805822
970.6,-4.602486
970.7,-4.586195
970.8,-4.569917
970.9,-4.538872
971,-4.522702
971.1,-11.391133
971.2,-11.306425
971.3,-11.220404
971.4,-12.439189
971.5,-12.35075
971.6,-11.926679
971.7,-11.842662
971.8,-11.758696
971.9,-11.636553
972,-11.553181
972.1,-19.37552
972.2,-19.137038
972.3,-18.89157
972.4,-20.108722
972.5,-19.851728
972.6,-19.204439
972.7,-18.957479
972.8,-18.710703
972.9,-18.420781
973,-18.175471
973.1,-17.96709
973.2,-17.72117
973.3,-17.475384
973.4,-17.272051
973.5,-17.025417
973.6,-16.818589
973.7,-16.571172
973.8,-16.323918
973.9,-16.113199
974,-15.865841
974.1,-15.651738
974.2,-15.403648
974.3,-15.155691
974.4,-14.936215
974.5,-14.687551
974.6,-14.465139
974.7,-14.215867
974.8,-13.966718
974.9,-13.741178
975,-13.491444
975.1,-13.263656
975.2,-13.013361
975.3,-12.763178
975.4,-12.532562
975.5,-12.281796
975.6,-12.049111
975.7,-11.797836
975.8,-11.546662
975.9,-11.311434
976,-11.059772
976.1,-11.025049
976.2,-10.762057
976.3,-10.498838
976.4,-10.279153
976.5,-10.015183
976.6,-9.747933
976.7,-9.484175
976.8,-9.220432
976.9,-8.958862
977,-8.695018
977.1,-5.170028
977.2,-5.065263
977.3,-4.960514
977.4,-3.74996
977.5,-3.681021
977.6,-4.02222
977.7,-3.941741
977.8,-3.859613
977.9,-3.966252
978,-3.878717
978.1,-3.220455
978.2,-3.15567
978.3,-3.090892
978.4,-2.858526
978.5,-2.799047
978.6,-2.828756
978.7,-2.766553
978.8,-2.703976
978.9,-2.682302
979,-2.618606
979.1,-2.253893
979.2,-2.202537
979.3,-2.151186
979.4,-2.003987
979.5,-1.955948
979.6,-1.950595
979.7,-1.901155
979.8,-1.851439
979.9,-1.821778
980,-1.771537
980.1,-1.215206
980.2,-1.186038
980.3,-1.156878
980.4,-0.957586
980.5,-0.933987
980.6,-0.974787
980.7,-0.949279
980.8,-0.923515
980.9,-0.928367
981,-0.901708
981.1,-0.676221
981.2,-0.657351
981.3,-0.638487
981.4,-0.556196
981.5,-0.53942
981.6,-0.550583
981.7,-0.53297
981.8,-0.515209
981.9,-0.510622
982,-0.492534
982.1,-0.53893
982.2,-0.517696
982.3,-0.496401
982.4,-0.487646
982.5,-0.466097
982.6,-0.44386
982.7,-0.422316
982.8,-0.400779
982.9,-0.379911
983,-0.358346
983.1,-0.278526
983.2,-0.249912
983.3,-0.221475
983.4,0.291064
983.5,0.291064
983.6,0.291064
983.7,0.291064
983.8,0.291064
983.9,0.291064
984,0.291064
984.1,0.291064
984.2,0.291064
984.3,0.291064
984.4,0.291064
984.5,0.291064
984.6,0.291064
984.7,0.291064
984.8,0.291064
984.9,0.291104
985,0.291205
985.1,0.291294
985.2,0.29132
985.3,0.291323
985.4,0.291302
985.5,0.291259
985.6,0.291202
985.7,0.291137
985.8,0.291069
985.9,0.291067
986,0.291068
986.1,0.291069
986.2,0.29107
986.3,0.291071
986.4,0.291071
986.5,0.291072
986.6,0.291072
986.7,0.291073
986.8,0.291073
986.9,0.291073
987,0.291073
987.1,0.291073
987.2,0.291073
987.3,0.291072
987.4,0.291072
987.5,0.291072
987.6,0.291071
987.7,0.291071
987.8,0.29107
987.9,0.29107
988,0.291069
988.1,0.291069
988.2,0.291068
988.3,0.291068
988.4,0.291068
988.5,0.291067
988.6,0.291067
988.7,0.291066
988.8,0.291066
988.9,0.291065
989,0.291065
989.1,0.291065
989.2,0.291064
989.3,0.291064
989.4,0.291064
989.5,0.291064
989.6,0.291064
989.7,0.291065
989.8,0.291065
989.9,0.291065
990,0.291065
990.1,0.291065
990.2,0.291065
990.3,0.291065
990.4,0.291065
990.5,0.291065
990.6,0.291065
990.7,0.291065
990.8,0.291065
990.9,0.291065
991,0.291065
991.1,0.291065
991.2,0.291065
991.3,0.291065
991.4,0.291065
991.5,0.291065
991.6,0.291065
991.7,0.291065
991.8,0.291065
991.9,0.291065
992,0.291064
992.1,0.291064
992.2,0.291064
992.3,0.291064
992.4,0.291064
992.5,0.291064
992.6,0.291064
992.7,0.291064
992.8,0.291064
992.9,0.291064
993,0.291064
993.1,0.291064
993.2,0.291064
993.3,0.291064
993.4,0.291064
993.5,0.291064
993.6,0.291064
993.7,0.291064
993.8,0.291064
993.9,0.291064
994,0.291064
994.1,0.291064
994.2,0.291064
994.3,0.291064
994.4,0.291064
994.5,0.291064
994.6,0.291064
994.7,0.291064
994.8,0.291064
994.9,0.291064
995,0.291064
995.1,0.291064
995.2,0.291064
995.3,0.291064
995.4,0.291064
995.5,0.291064
995.6,0.291064
995.7,0.291064
995.8,0.291064
995.9,0.291064
996,0.291064
996.1,0.291064
996.2,0.291064
996.3,0.291064
996.4,0.291064
996.5,0.291064
996.6,0.291064
996.7,0.291064
996.8,0.291064
996.9,0.291064
997,0.291064
997.1,0.291064
997.2,0.291064
997.3,0.291064
997.4,0.291064
997.5,0.291064
997.6,0.291064
997.7,0.291064
997.8,0.291064
997.9,0.291064
998,0.291064
998.1,0.291064
998.2,0.291064
998.3,0.291064
998.4,0.291064
998.5,0.291064
998.6,0.291064
998.7,0.291064
998.8,0.291064
998.9,0.291064
999,0.291064
999.1,0.291064
999.2,0.291064
999.3,0.291064
999.4,0.291064
999.5,0.291064
999.6,0.291064
999.7,0.291064
999.8,0.291064
999.9,0.291064
1000,0.291064
1000.1,0.291064
1000.2,0.291064
1000.3,0.291064
1000.4,0.291064
1000.5,0.291064
1000.6,0.291064
1000.7,0.291064
1000.8,0.291064
1000.9,0.291064
1001,0.291064
1001.1,0.291064
1001.2,0.291064
1001.3,0.291064
1001.4,0.291064
1001.5,0.291064
1001.6,0.291064
1001.7,0.291064
1001.8,0.291064
1001.9,0.291064
1002,0.291064
1002.1,0.291064
1002.2,0.291064
1002.3,0.291064
1002.4,0.291064
1002.5,0.291064
1002.6,0.291064
1002.7,0.291064
1002.8,0.291064
1002.9,0.291064
1003,0.291064
1003.1,0.291064
1003.2,0.291064
1003.3,0.291064
1003.4,0.291064
1003.5,0.291064
1003.6,0.291064
1003.7,0.291064
1003.8,0.291064
1003.9,0.291064
1004,0.291064
1004.1,0.291064
1004.2,0.291064
1004.3,0.291064
1004.4,0.291064
1004.5,0.291064
1004.6,0.291064
1004.7,0.291064
1004.8,0.291064
1004.9,0.291064
1005,0.291064
1005.1,0.291064
1005.2,0.291064
1005.3,0.291064
1005.4,0.291064
1005.5,0.291064
1005.6,0.291064
1005.7,0.291064
1005.8,0.291064
1005.9,0.291064
1006,0.291064
1006.1,0.291064
1006.2,0.291064
1006.3,0.291064
1006.4,0.291064
1006.5,0.291064
1006.6,0.291064
1006.7,0.291064
1006.8,0.291064
1006.9,0.291064
1007,0.291064
1007.1,0.291064
1007.2,0.291064
1007.3,0.291064
1007.4,0.291064
1007.5,0.291064
1007.6,0.291064
1007.7,0.291064
1007.8,0.291064
1007.9,0.291064
1008,0.291064
1008.1,0.291064
1008.2,0.291064
1008.3,0.291064
1008.4,0.291064
1008.5,0.291064
1008.6,0.291064
1008.7,0.291064
1008.8,0.291064
1008.9,0.291064
1009,0.291064
1009.1,0.291064
1009.2,0.291064
1009.3,0.291064
1009.4,0.291064
1009.5,0.291064
1009.6,0.291064
1009.7,0.291064
1009.8,0.291064
1009.9,0.291064
1010,0.291064
1010.1,0.291064
1010.2,0.291064
1010.3,0.291064
1010.4,0.291064
1010.5,0.291064
1010.6,0.291064
1010.7,0.291064
1010.8,0.291064
1010.9,0.291064
1011,0.291064
1011.1,0.291064
1011.2,0.291064
1011.3,0.291064
1011.4,0.291064
1011.5,0.291064
1011.6,0.291064
1011.7,0.291064
1011.8,0.291064
1011.9,0.291064
1012,0.291064
1012.1,0.291064
1012.2,0.291064
1012.3,0.291064
1012.4,0.291064
1012.5,0.291064
1012.6,0.291064
1012.7,0.291064
1012.8,0.291064
1012.9,0.291064
1013,0.291064
1013.1,0.291064
1013.2,0.291064
1013.3,0.291064
1013.4,0.291064
1013.5,0.291064
1013.6,0.291064
1013.7,0.291064
1013.8,0.291064
1013.9,0.291064
1014,0.291064
1014.1,0.291064
1014.2,0.291064
1014.3,0.291064
1014.4,0.291064
1014.5,0.291064
1014.6,0.291064
1014.7,0.291064
1014.8,0.291064
1014.9,0.291064
1015,0.291064
1015.1,0.291064
1015.2,0.291064
1015.3,0.291064
1015.4,0.291064
1015.5,0.291064
1015.6,0.291064
1015.7,0.291064
1015.8,0.291064
1015.9,0.291064
1016,0.291064
1016.1,0.291064
1016.2,0.291064
1016.3,0.291064
1016.4,0.291064
1016.5,0.291064
1016.6,0.291064
1016.7,0.291064
1016.8,0.291064
1016.9,0.291064
1017,0.291064
1017.1,0.291064
1017.2,0.291064
1017.3,0.291064
1017.4,0.291064
1017.5,0.291064
1017.6,0.291064
1017.7,0.291064
1017.8,0.291064
1017.9,0.291064
1018,0.291064
1018.1,0.291064
1018.2,0.291064
1018.3,0.291064
1018.4,0.291064
1018.5,0.291064
1018.6,0.291064
1018.7,0.291064
1018.8,0.291064
1018.9,0.291064
1019,0.291064
1019.1,0.291064
1019.2,0.291064
1019.3,0.291064
1019.4,0.291064
1019.5,0.291064
1019.6,0.291064
1019.7,0.291064
1019.8,0.291064
1019.9,0.291064
1020,0.291064
1020.1,0.291064
1020.2,0.291064
1020.3,0.291064
1020.4,0.291064
1020.5,0.291064
1020.6,0.291064
1020.7,0.291064
1020.8,0.291064
1020.9,0.291064
1021,0.291064
1021.1,0.291064
1021.2,0.291064
1021.3,0.291064
1021.4,0.291064
1021.5,0.291064
1021.6,0.291064
1021.7,0.291064
1021.8,0.291064
1021.9,0.291064
1022,0.291064
1022.1,0.291064
1022.2,0.291064
1022.3,0.291064
1022.4,0.291064
1022.5,0.291064
1022.6,0.291064
1022.7,0.291064
1022.8,0.291064
1022.9,0.291064
1023,0.291064
1023.1,0.291064
1023.2,0.291064
1023.3,0.291064
1023.4,0.291064
1023.5,0.291064
1023.6,0.291064
1023.7,0.291064
1023.8,0.291064
1023.9,0.291064
1024,0.291064
1024.1,0.291064
1024.2,0.291064
1024.3,0.291064
1024.4,0.291064
1024.5,0.291064
1024.6,0.291064
1024.7,0.291064
1024.8,0.291064
1024.9,0.291064
1025,0.291064
1025.1,0.291095
1025.2,0.291198
1025.3,0.2913
1025.4,0.373368
1025.5,0.458628
1025.6,0.512714
1025.7,0.5786
1025.8,0.644482
1025.9,0.560196
1026,0.588499
1026.1,0.920059
1026.2,1.026781
1026.3,1.133492
1026.4,1.791337
1026.5,2.035337
1026.6,1.238356
1026.7,1.290991
1026.8,1.343617
1026.9,0.784237
1027,0.793572
1027.1,2.540125
1027.2,2.742475
1027.3,2.944782
1027.4,4.574831
1027.5,5.000519
1027.6,4.340649
1027.7,4.60756
1027.8,4.874402
1027.9,4.859523
1028,5.097442
1028.1,8.271474
1028.2,8.850733
1028.3,9.429852
1028.4,10.055265
1028.5,10.639323
1028.6,8.371541
1028.7,8.693847
1028.8,9.016144
1028.9,6.633176
1029,6.792801
1029.1,7.863719
1029.2,8.07066
1029.3,8.277587
1029.4,8.679586
1029.5,8.896429
1029.6,10.048743
1029.7,10.314483
1029.8,10.580197
1029.9,11.719395
1030,12.030458
1030.1,10.735316
1030.2,10.968263
1030.3,11.201176
1030.4,11.015878
1030.5,11.231458
1030.6,12.358488
1030.7,12.611333
1030.8,12.86413
1030.9,13.783749
1031,14.063563
1031.1,10.363378
1031.2,10.504806
1031.3,10.646465
1031.4,9.494799
1031.5,9.602689
1031.6,11.189792
1031.7,11.335826
1031.8,11.481804
1031.9,12.693958
1032,12.869377
1032.1,10.718939
1032.2,10.834293
1032.3,10.949598
1032.4,10.431414
1032.5,10.532942
1032.6,11.779222
1032.7,11.905676
1032.8,12.032073
1032.9,12.965052
1033,13.109793
1033.1,12.095787
1033.2,12.214666
1033.3,12.333488
1033.4,12.187077
1033.5,12.30043
1033.6,13.104369
1033.7,13.231613
1033.8,13.358793
1033.9,13.969849
1034,14.106819
1034.1,13.32905
1034.2,13.447692
1034.3,13.566296
1034.4,13.453827
1034.5,13.568047
1034.6,14.167364
1034.7,14.290374
1034.8,14.413315
1034.9,14.879219
1035,15.008182
1035.1,10.722267
1035.2,10.782505
1035.3,10.842701
1035.4,9.443712
1035.5,9.487034
1035.6,10.941182
1035.7,11.000527
1035.8,11.05983
1035.9,12.113444
1036,12.185185
1036.1,9.395195
1036.2,9.434194
1036.3,9.473163
1036.4,8.688854
1036.5,8.720265
1036.6,9.965968
1036.7,10.008627
1036.8,10.051254
1036.9,10.92938
1037,10.980509
1037.1,9.372698
1037.2,9.407584
1037.3,9.442442
1037.4,9.040302
1037.5,9.071397
1037.6,9.902644
1037.7,9.9406
1037.8,9.978527
1037.9,10.559646
1038,10.602506
1038.1,13.23076
1038.2,13.3012
1038.3,13.371585
1038.4,14.430098
1038.5,14.512431
1038.6,14.073105
1038.7,14.148884
1038.8,14.224603
1038.9,13.930596
1039,14.001879
1039.1,16.235425
1039.2,16.333341
1039.3,16.431177
1039.4,17.237627
1039.5,17.346416
1039.6,16.704993
1039.7,16.803519
1039.8,16.90198
1039.9,16.492322
1040,16.584256
1040.1,16.31364
1040.2,16.401048
1040.3,16.488395
1040.4,16.340607
1040.5,16.425088
1040.6,16.383501
1040.7,16.463104
1040.8,16.542639
1040.9,16.563825
1041,16.642603
1041.1,14.137785
1041.2,14.191392
1041.3,14.244952
1041.4,13.416262
1041.5,13.462324
1041.6,14.232437
1041.7,14.285241
1041.8,14.338938
1041.9,14.91091
1042,14.969115
1042.1,9.283489
1042.2,9.301066
1042.3,9.318628
1042.4,7.400795
1042.5,7.40982
1042.6,9.159773
1042.7,9.176317
1042.8,9.192847
1042.9,10.434861
1043,10.457871
1043.1,5.13874
1043.2,5.140878
1043.3,5.143014
1043.4,3.430485
1043.5,3.430018
1043.6,5.291637
1043.7,5.294092
1043.8,5.296545
1043.9,6.594283
1044,6.600134
1044.1,3.060631
1044.2,3.059845
1044.3,3.05906
1044.4,1.99732
1044.5,1.99621
1044.6,3.391134
1044.7,3.390624
1044.8,3.390115
1044.9,4.35874
1045,4.359429
1045.1,4.089824
1045.2,4.090115
1045.3,4.090405
1045.4,4.138859
1045.5,4.139215
1045.6,4.57857
1045.7,4.579611
1045.8,4.580652
1045.9,4.866494
1046,4.868044
1046.1,5.908091
1046.2,5.911967
1046.3,5.91584
1046.4,6.329336
1046.5,6.334319
1046.6,6.166513
1046.7,6.171
1046.8,6.175484
1046.9,6.046825
1047,6.050943
1047.1,5.966676
1047.2,5.970556
1047.3,5.974433
1047.4,5.918375
1047.5,5.922091
1047.6,5.883699
1047.7,5.887303
1047.8,5.890904
1047.9,5.863447
1048,5.866964
1048.1,2.380561
1048.2,2.379453
1048.3,2.378346
1048.4,1.125904
1048.5,1.125072
1048.6,1.947513
1048.7,1.946387
1048.8,1.945262
1048.9,2.534555
1049,2.533475
1049.1,-1.336228
1049.2,-1.332646
1049.3,-1.329278
1049.4,-1.395304
1049.5,-1.392345
1049.6,-0.209177
1049.7,-0.208534
1049.8,-0.207892
1049.9,0.059187
1050,0.05943
1050.1,-3.656895
1050.2,-3.645077
1050.3,-3.633044
1050.4,-4.339098
1050.5,-4.325401
1050.6,-4.148042
1050.7,-4.135132
1050.8,-4.12223
1050.9,-4.10016
1051,-4.087314
1051.1,-5.430644
1051.2,-5.409159
1051.3,-5.387545
1051.4,-5.643505
1051.5,-5.621132
1051.6,-5.564002
1051.7,-5.541888
1051.8,-5.519793
1051.9,-5.516828
1052,-5.494647
1052.1,-7.209866
1052.2,-7.173664
1052.3,-7.137412
1052.4,-7.449306
1052.5,-7.413196
1052.6,-7.32115
1052.7,-7.28555
1052.8,-7.249974
1052.9,-7.22884
1053,-7.193191
1053.1,-8.809727
1053.2,-8.757164
1053.3,-8.704328
1053.4,-8.978232
1053.5,-8.924119
1053.6,-8.81572
1053.7,-8.761517
1053.8,-8.707298
1053.9,-8.667418
1054,-8.613126
1054.1,-11.627591
1054.2,-11.52901
1054.3,-11.429708
1054.4,-11.915943
1054.5,-11.813527
1054.6,-11.578008
1054.7,-11.477857
1054.8,-11.377779
1054.9,-11.275814
1055,-11.175912
1055.1,-13.871438
1055.2,-13.713787
1055.3,-13.555189
1055.4,-13.926413
1055.5,-13.764053
1055.6,-13.482925
1055.7,-13.323445
1055.8,-13.16407
1055.9,-13.004646
1056,-12.845483
1056.1,-15.763713
1056.2,-15.514196
1056.3,-15.263252
1056.4,-15.57968
1056.5,-15.323254
1056.6,-14.923885
1056.7,-14.67233
1056.8,-14.420902
1056.9,-14.159335
1057,-13.908507
1057.1,-13.676985
1057.2,-13.42572
1057.3,-13.17457
1057.4,-12.943726
1057.5,-12.692041
1057.6,-12.458933
1057.7,-12.2067
1057.8,-11.954572
1057.9,-11.718784
1058,-11.466182
1058.1,-9.337589
1058.2,-9.159692
1058.3,-8.981818
1058.4,-8.180201
1058.5,-8.02299
1058.6,-8.100764
1058.7,-7.93631
1058.8,-7.770798
1058.9,-7.715995
1059,-7.547209
1059.1,-7.257858
1059.2,-7.094886
1059.3,-6.931935
1059.4,-6.743325
1059.5,-6.581417
1059.6,-6.449412
1059.7,-6.286274
1059.8,-6.12315
1059.9,-5.976453
1060,-5.812482
1060.1,-4.305756
1060.2,-4.206721
1060.3,-4.107697
1060.4,-3.561633
1060.5,-3.479961
1060.6,-3.563634
1060.7,-3.476113
1060.8,-3.38777
1060.9,-3.375296
1061,-3.284311
1061.1,-1.138025
1061.2,-1.120837
1061.3,-1.103651
1061.4,-0.366197
1061.5,-0.360576
1061.6,-0.629672
1061.7,-0.620575
1061.8,-0.611048
1061.9,-0.731211
1062,-0.719783
1062.1,0.965963
1062.2,0.966687
1062.3,0.96741
1062.4,1.601517
1062.5,1.608239
1062.6,1.38519
1062.7,1.389174
1062.8,1.393161
1062.9,1.225235
1063,1.227628
1063.1,2.444948
1063.2,2.466147
1063.3,2.487343
1063.4,2.910133
1063.5,2.940873
1063.6,2.53274
1063.7,2.553279
1063.8,2.573817
1063.9,2.289095
1064,2.30386
1064.1,7.405485
1064.2,7.621808
1064.3,7.838119
1064.4,9.982358
1064.5,10.31719
1064.6,8.803228
1064.7,9.028944
1064.8,9.254638
1064.9,8.113275
1065,8.276567
1065.1,12.648548
1065.2,13.027103
1065.3,13.405619
1065.4,15.159367
1065.5,15.617346
1065.6,14.079389
1065.7,14.428668
1065.8,14.777889
1065.9,13.686522
1066,13.971197
1066.1,9.908196
1066.2,10.040689
1066.3,10.173175
1066.4,8.540857
1066.5,8.629543
1066.6,9.423622
1066.7,9.528604
1066.8,9.633545
1066.9,10.290603
1067,10.408595
1067.1,-3.137371
1067.2,-3.095186
1067.3,-3.063061
1067.4,-1.913589
1067.5,-1.902108
1067.6,1.711083
1067.7,1.711531
1067.8,1.711978
1067.9,3.061097
1068,3.067324
1068.1,1.106783
1068.2,1.105062
1068.3,1.104324
1068.4,0.845847
1068.5,0.8453
1068.6,1.777839
1068.7,1.778449
1068.8,1.779058
1068.9,2.402513
1069,2.405269
1069.1,5.517417
1069.2,5.547018
1069.3,5.576608
1069.4,6.780164
1069.5,6.826184
1069.6,6.201999
1069.7,6.238255
1069.8,6.274495
1069.9,5.828224
1070,5.858262
1070.1,11.507742
1070.2,11.642536
1070.3,11.777272
1070.4,13.856567
1070.5,14.041747
1070.6,12.345633
1070.7,12.482559
1070.8,12.619424
1070.9,11.425675
1071,11.53374
1071.1,14.183803
1071.2,14.348579
1071.3,14.513278
1071.4,15.378006
1071.5,15.559523
1071.6,14.464412
1071.7,14.615922
1071.8,14.767355
1071.9,14.045183
1072,14.178249
1072.1,16.899348
1072.2,17.088824
1072.3,17.278203
1072.4,18.263971
1072.5,18.471737
1072.6,17.589869
1072.7,17.772169
1072.8,17.954355
1072.9,17.392054
1073,17.55855
1073.1,22.134691
1073.2,22.4007
1073.3,22.666541
1073.4,24.411532
1073.5,24.713935
1073.6,23.444833
1073.7,23.708475
1073.8,23.971942
1073.9,23.119075
1074,23.357434
1074.1,29.141119
1074.2,29.511452
1074.3,29.881527
1074.4,32.07211
1074.5,32.490564
1074.6,30.860874
1074.7,31.231574
1074.8,31.602129
1074.9,30.479629
1075,30.814779
1075.1,28.301234
1075.2,28.562483
1075.3,28.823505
1075.4,27.896673
1075.5,28.135403
1075.6,28.578955
1075.7,28.8305
1075.8,29.081981
1075.9,29.558239
1076,29.813666
1076.1,23.043501
1076.2,23.187109
1076.3,23.330677
1076.4,20.985689
1076.5,21.097761
1076.6,23.173298
1076.7,23.309612
1076.8,23.445889
1076.9,24.985088
1077,25.139756
1077.1,18.250792
1077.2,18.325014
1077.3,18.398521
1077.4,16.210445
1077.5,16.264589
1077.6,18.713193
1077.7,18.787608
1077.8,18.861964
1077.9,20.661246
1078,20.751815
1078.1,16.705847
1078.2,16.759971
1078.3,16.814053
1078.4,15.615241
1078.5,15.660086
1078.6,17.422662
1078.7,17.480103
1078.8,17.537499
1078.9,18.844224
1079,18.911577
1079.1,18.064853
1079.2,18.124576
1079.3,18.184219
1079.4,18.122705
1079.5,18.181328
1079.6,19.011193
1079.7,19.075719
1079.8,19.140196
1079.9,19.767387
1080,19.835621
1080.1,12.464095
1080.2,12.485159
1080.3,12.506201
1080.4,9.624904
1080.5,9.63453
1080.6,11.403461
1080.7,11.419482
1080.8,11.435487
1080.9,12.801192
1081,12.823029
1081.1,5.126344
1081.2,5.126036
1081.3,5.125729
1081.4,2.177078
1081.5,2.175615
1081.6,4.202299
1081.7,4.201217
1081.8,4.200136
1081.9,5.770364
1082,5.770883
1082.1,-5.216026
1082.2,-5.197118
1082.3,-5.181013
1082.4,-3.414648
1082.5,-3.406778
1082.6,0.917684
1082.7,0.916955
1082.8,0.916226
1082.9,1.710544
1083,1.709282
1083.1,-2.682866
1083.2,-2.675684
1083.3,-2.668198
1083.4,-4.194604
1083.5,-4.18394
1083.6,-4.007962
1083.7,-3.997923
1083.8,-3.987893
1083.9,-3.987227
1084,-3.97718
1084.1,-4.013053
1084.2,-4.00291
1084.3,-3.99289
1084.4,-4.031684
1084.5,-4.021501
1084.6,-4.059523
1084.7,-4.049177
1084.8,-4.038838
1084.9,-4.07565
1085,-4.06515
1085.1,0.291064
1085.2,0.291064
1085.3,0.291064
1085.4,1.40825
1085.5,1.407182
1085.6,1.371636
1085.7,1.370591
1085.8,1.369547
1085.9,1.306926
1086,1.305922
1086.1,6.018092
1086.2,6.020244
1086.3,6.022394
1086.4,8.188143
1086.5,8.195779
1086.6,7.346545
1086.7,7.351692
1086.8,7.356833
